Price,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_50,SMA_20,STD_20,Upper_Band,Lower_Band,Returns
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,
Date,,,,,,,,,,,,,
2020-03-20,55.631736755371094,61.11385462075303,55.330813454385684,59.98539501929856,401693200,72.76470428466797,,70.08842527712885,66.34249954223633,5.373999442847565,77.09049842793145,55.59450065654119,-0.06348559079771476
2020-03-23,54.44989013671875,55.45215566699075,51.59598621533572,55.35023092369006,336752800,72.35444580078125,,69.47514938926963,65.44689140319824,5.7941639744040785,77.0352193520064,53.85856345439008,-0.0212441079064144
2020-03-24,59.91259765625,60.10916707001685,56.85969513959366,57.359613328429845,287531200,72.05005264282227,,69.10014736052376,64.94697303771973,5.820003952546651,76.58698094281303,53.30696513262643,0.10032540939595802
2020-03-25,59.582557678222656,62.67186075528643,59.28648895944169,60.851767993758266,303602000,71.70695510864257,,68.72690854945314,64.3751007080078,5.753401550784302,75.88190380957641,52.8682976064392,-0.00550869084196548
2020-03-26,62.71796417236328,62.77620476506975,59.786401276197694,59.825230806660564,252087200,71.4472900390625,,68.49126367192021,64.19212036132812,5.744551360543225,75.68122308241458,52.70301764024167,0.05262289193883696
2020-03-27,60.121299743652344,62.094277592448684,59.9538506329564,61.337120260245676,204216800,71.14217956542969,,68.16302979238029,63.88124809265137,5.790319905963939,75.46188790457924,52.300608280723495,-0.041402243567324803
2020-03-30,61.83702850341797,62.009332203522696,60.52413437107323,60.8493270090887,167976400,70.85250030517578,,67.9149513104602,63.34735374450683,5.43364782756038,74.21464939962759,52.48005808938608,0.028537785561543405
2020-03-31,61.71085739135742,63.700824970274866,61.1551239655883,62.028770074863594,197002000,70.54339836120606,,67.67165350971108,62.922301292419434,5.195689967473015,73.31368122736546,52.5309213574734,-0.0020403812264939702
2020-04-01,58.46381378173828,60.35913666563923,58.031845347125284,59.820388851146404,176218400,70.17981468200684,,67.31056175567294,62.17206020355225,4.647038678523189,71.46613756059863,52.87798284650587,-0.05261705552115514
2020-04-02,59.439361572265625,59.4927512448037,57.49064963358816,58.32546592819723,165934000,69.83027000427246,,67.00188723867657,61.58975048065186,4.177256357208218,69.94426319506829,53.23523776623542,0.016686352248064695
2020-04-03,58.58513641357422,59.626227661114996,57.992999079947744,58.92246006471552,129880000,69.45623237609863,,66.67181857886864,61.01193256378174,3.70460486939686,68.42114230257546,53.60272282498802,-0.014371371698749691
2020-04-06,63.695953369140625,63.85126406814097,60.519286350194704,60.888155740548534,201820400,69.18886604309083,,66.55511798240872,60.96703662872314,3.6641306262933524,68.29529788130985,53.63877537613644,0.08723743373212023
2020-04-07,62.958221435546875,65.93589798982386,62.85387122600371,65.71748092950824,202887200,68.95206703186035,,66.41406321586511,60.652645683288576,3.150081809850463,66.95280930298951,54.35248206358765,-0.011582084804011572
2020-04-08,64.56961822509766,64.88509803559353,63.395052482452144,63.76149282104844,168895200,68.70517646789551,,66.34173203975658,60.539072608947755,2.9498017245463553,66.43867605804047,54.63946915985505,0.02559469999006314
2020-04-09,65.0355453491211,65.54032183594127,64.23713674062121,65.20785277807086,161834800,68.4354044342041,,66.29050903228068,60.77883930206299,3.1145200006865004,67.007879303436,54.54979930068999,0.007215887856099057
2020-04-13,66.31204223632812,66.42125075775364,64.51136064871955,65.11320728466447,131022800,68.19343803405762,,66.2913534716551,60.7215669631958,2.993421138924571,66.70840924104493,54.734724685346656,0.019627680222478183
2020-04-14,69.6610336303711,69.95225151668276,67.47692170096903,67.95014891473087,194994800,68.08798377990723,,66.42349779160475,61.26565437316894,3.5575850526748605,68.38082447851866,54.15048426781922,0.050503517628179395
2020-04-15,69.0251693725586,69.48625787900578,68.10299235966421,68.53253141884329,131154400,67.97392814636231,,66.52552412811275,61.64872169494629,3.9585845505409543,69.5658907960282,53.73155259386438,-0.009127976211011468
2020-04-16,69.57366180419922,69.94010956261418,68.52043554980419,69.74111095168836,157125200,67.82150108337402,,66.64505893893967,62.13432292938232,4.308084654981215,70.75049223934475,53.51815361941989,0.007946267088171588
2020-04-17,68.62963104248047,69.63675500516926,67.1881169210457,69.08829799292641,215250000,67.63760414123536,,66.72288529594127,62.59565601348877,4.4903665620526265,71.57638913759402,53.61492288938352,-0.0135687951048995
2020-04-20,67.20509338378906,68.35781862849281,67.18568232250739,67.45263070247596,130015200,67.40701042175293,,66.74179541703333,63.174323844909665,4.286809988208739,71.74794382132714,54.60070386849219,-0.020756889364735853
2020-04-21,65.12776947021484,67.28276042085989,64.41429253639382,67.0473614677832,180991600,67.15627479553223,,66.67850028186398,63.708217811584475,3.777756285879151,71.26373038334278,56.152705239826176,-0.03091021541643002
2020-04-22,67.00369262695312,67.44051199003249,66.0572457362962,66.39941670732112,116862400,66.93567985534668,,66.69125292284787,64.06277256011963,3.7352985440852393,71.5333696482901,56.59217547194915,0.028803737207616198
2020-04-23,66.7439956665039,68.3747986128888,66.7051661432597,66.94784510905522,124814400,66.71930717468261,,66.69332126573634,64.4208444595337,3.624833726209849,71.6705119119534,57.171177007114,-0.0038758604230232363
2020-04-24,68.67088317871094,68.68059241326806,67.22208912055947,67.27062788736906,126161200,66.50463310241699,,66.77087271330397,64.71849040985107,3.7207818711293017,72.16005415210968,57.27692666759247,0.028869825562062523
2020-04-27,68.71941375732422,69.05188279302438,67.93798710304658,68.38693731564892,117087600,66.3022386932373,,66.84728608757928,65.14839611053466,3.657846535724562,72.46408918198378,57.83270303908554,0.0007067126031710114
2020-04-28,67.60550689697266,69.36492949955759,67.51329510571802,69.18292026480744,112004800,66.07717781066894,,66.87702023696725,65.4368200302124,3.6101133903890097,72.65704681099042,58.21659324943438,-0.016209493059489932
2020-04-29,69.82603454589844,70.29683242001799,68.89414803177873,69.0979975124322,137280800,65.92540657043457,,66.99266785692534,65.84257888793945,3.6253134645154383,73.09320581697033,58.591951958908574,0.03284536646267222
2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000,65.78067268371582,,67.16154705957196,66.48434257507324,3.377987223877411,73.24031702282807,59.72836812731842,0.02109604230134754
2020-05-01,70.15121459960938,72.56101509610286,69.36978798695081,69.46685809785768,240616800,65.62909477233887,,67.27878892388715,67.01993522644042,3.0338629133181345,73.08766105307669,60.952209399804154,-0.016099405541643685
2020-05-04,71.1437759399414,71.27239551263796,69.48385248239573,70.17548910786692,133568000,65.53255683898925,,67.43035704216379,67.64786720275879,2.437172857814378,72.52221291838754,62.77352148713003,0.01414888318038554
2020-05-05,72.21157836914062,73.04639490337159,71.45927182415636,71.60488073705282,147751200,65.52954734802246,,67.61785591773152,68.07364845275879,2.4542172344468174,72.98208292165242,63.16521398386516,0.015009077253653746
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,65.59045997619629,,67.82721828858564,68.57356719970703,2.374399361283254,73.32236592227353,63.82476847714052,0.01031715442588177
2020-05-07,73.71131134033203,74.05834791180315,73.2817722099888,73.58512093632648,115215200,65.6442861175537,,68.05796703571295,69.03065185546875,2.442000409748011,73.91465267496477,64.14665103597272,0.010344711833130127
2020-05-08,75.46577453613281,75.51930873875061,74.04469357012428,74.37319856682336,133838400,65.82605018615723,,68.34846929063137,69.55216331481934,2.6488766029596724,74.84991652073869,64.25441010889999,0.02380181771153489
2020-05-11,76.65325164794922,77.14965158521665,74.76252676945559,74.97179952522458,145946400,66.03234031677246,,68.67414703013404,70.0692237854004,2.9726334081285493,76.0144906016575,64.1239569691433,0.015735306754823597
2020-05-12,75.7772445678711,77.79206581684177,75.65557660011677,77.3394571152635,162301200,66.09758689880371,,68.95269987475118,70.37503433227539,3.231741574170125,76.83851748061564,63.91155118393514,-0.011428178991041649
2020-05-13,74.8623046875,76.88199755928032,73.78189245874619,75.95731647939719,200622400,66.1905948638916,,69.18444908309428,70.66689109802246,3.3642764987386,77.39544409549966,63.93833810054526,-0.012074071650251317
2020-05-14,75.32220458984375,75.38303857132479,73.373081446864,74.09822517948626,158929200,66.22766624450684,,69.42514537747661,70.95431823730469,3.5084355266585203,77.97118929062174,63.93744718398765,0.006143277371215339
2020-05-15,74.87689208984375,74.92312650763014,73.05187273308422,73.085943325568,166348400,66.30349296569824,,69.6389393661969,71.26668128967285,3.568165374050028,78.4030120377729,64.1303505415728,-0.0059121012512164395
2020-05-18,76.64108276367188,77.0158221767727,75.51200790514008,76.20551679383226,135178400,66.43348472595216,,69.91353322492141,71.738480758667,3.62622087391892,78.99092250650483,64.48603901082916,0.02356121661288091
2020-05-19,76.19822692871094,77.50736817025115,76.16659206539425,76.65812803670754,101729600,66.66557182312012,,70.15999180154061,72.2920036315918,3.402013022093608,79.09602967577901,65.48797758740459,-0.005778308695435719
2020-05-20,77.68013763427734,77.75069971271533,77.02069186607584,77.05962650901947,111504800,66.8342537689209,,70.45489948125578,72.82582588195801,3.3659798784211743,79.55778563880035,66.09386612511567,0.01944809958574023
2020-05-21,77.10100555419922,78.08408497746194,76.86253362412333,77.54144307709652,102688800,67.0394522857666,,70.71553109195945,73.34367637634277,3.172179311206062,79.6880349987549,66.99931775393064,-0.007455343125223557
2020-05-22,77.59740447998047,77.68013781166567,76.73599313969208,76.83819007988166,81803200,67.38659614562988,,70.98540847972498,73.79000244140624,3.107434018871635,80.00487047914952,67.57513440366297,0.006438293796729999
2020-05-26,77.07178497314453,78.89923259629772,77.01581504082098,78.71916640033362,125522000,67.57888206481934,,71.22408991083948,74.20762100219727,2.94723687890622,80.1020947600097,68.31314724438484,-0.006773673814973291
2020-05-27,77.40760803222656,77.55361111108796,76.18606403867054,76.92824326203885,112945200,67.9514485168457,,71.46658081756055,74.69772605895996,2.5842218230922223,79.8661697051444,69.52928241277552,0.004357276261332865
2020-05-28,77.44165802001953,78.70457206303743,76.80411908559893,77.0815181781685,133560800,68.27300521850586,,71.70089757059816,75.07850723266601,2.3817479710176297,79.84200317470128,70.31501129063075,0.00043987908499620865
2020-05-29,77.36624145507812,78.14734786532948,77.00853727030466,77.68501099224073,153532400,68.62309730529785,,71.92306791900914,75.38186492919922,2.2582123956308906,79.89828972046101,70.86544013793744,-0.0009738500810753115
2020-06-01,78.31768035888672,78.43934833911615,77.18859793786604,77.32000143580059,80791200,69.00139152526856,,72.17383703429847,75.79018821716309,1.984355821083874,79.75889985933084,71.82147657499534,0.012297856092195358
2020-06-02,78.68024444580078,78.70457952577789,77.6071320252172,78.05000523231972,87642800,69.46236167907715,,72.4289902661221,76.16701164245606,1.7582744613383767,79.68356056513281,72.65046271977931,0.004629402776648028
2020-06-03,79.11338806152344,79.37619506332315,78.4271788552984,79.00145559647322,104491200,69.95563163757325,,72.69112351300059,76.5121021270752,1.6123370634642928,79.73677625400379,73.2874280001466,0.0055051127353960005
2020-06-04,78.43205261230469,79.23505835292487,78.05731313453714,78.93575985874213,87560400,70.32602073669433,,72.9162579874831,76.78587493896484,1.4315715136798777,79.64901796632459,73.92273191160508,-0.008612138424521798
2020-06-05,80.6658706665039,80.72670465644849,78.65348495250613,78.68268407951567,137250400,70.74768699645996,,73.22016436705255,77.13360290527343,1.4889359275288105,80.11147476033105,74.15573105021582,0.028480933238367978
2020-06-08,81.1427993774414,81.17686997307266,79.64872058754821,80.36169309987528,95654400,71.11618370056152,,73.5308559360874,77.41745414733887,1.6827647685709253,80.78298368448073,74.05192461019702,0.005912397733971897
2020-06-09,83.70513153076172,84.09933458379527,80.7899715861673,80.82160644800746,147712400,71.5878603363037,,73.92984713587856,77.77004814147949,2.1796508530687198,82.12934984761694,73.41074643534205,0.03157805958112747
2020-06-10,85.85865783691406,86.32829444981938,84.21614013366542,84.65657762001017,166651600,72.06829292297363,,74.3976436339584,78.27411880493165,2.7781030543521186,83.83032491363588,72.71791269622742,0.025727530281233868
2020-06-11,81.73651885986328,85.42549161294248,81.63432195101967,84.99965383204379,201662400,72.46880615234375,,74.68544266242526,78.61782951354981,2.7589497675318766,84.13572904861356,73.09992997848606,-0.048010754895338126
2020-06-12,82.44220733642578,84.63223063265221,81.32773208201846,83.88275926094929,200146000,72.9483740234375,,74.98962951238606,78.97382965087891,2.770657082566157,84.51514381601123,73.43251548574659,0.008633698699260783
2020-06-15,83.46180725097656,84.11638164574502,80.92867875199258,81.09171712965171,138808800,73.42882293701172,,75.32187177664451,79.40307540893555,2.767540042576967,84.93815549408949,73.86799532378161,0.01236745045398946
2020-06-16,85.67369842529297,85.94624086485538,83.88274980715867,85.52283135894191,165428800,73.9705941772461,,75.72782576286602,79.85470619201661,3.018704690969329,85.89211557395527,73.81729681007795,0.026501836554593927
2020-06-17,85.55448150634766,86.48159083556952,85.43281353741015,86.42075685110076,114406400,74.40776473999023,,76.11318481163,80.32251892089843,3.144582687225097,86.61168429534862,74.03335354644824,-0.0013915229660508288
2020-06-18,85.58856201171875,86.00710017036369,84.97778636060843,85.51069272033729,96820400,74.86037155151367,,76.48476823124133,80.7179401397705,3.2887485815710478,87.2954373029126,74.1404429766284,0.00039834857006959545
2020-06-19,85.09944152832031,86.76385839432308,83.98739454869698,86.2966575684398,264476000,75.27096801757813,,76.82259855661698,81.11786193847657,3.3120042202401487,87.74187037895686,74.49385349799627,-0.005714787956496603
2020-06-22,87.32596588134766,87.4695331919999,85.44741216447049,85.49364658624263,135445200,75.71677642822266,,77.23449531444956,81.60429000854492,3.477996668109878,88.56028334476468,74.64829667232516,0.026163795120633937
2020-06-23,89.18993377685547,90.61345070235802,88.15332015682368,88.57429406296431,212155600,76.1743342590332,,77.70333603846548,82.21019744873047,3.695578215613467,89.6013538799574,74.81904101750354,0.021344944504140262
2020-06-24,87.61554718017578,89.73987283324034,87.24080771386359,88.81762744432615,192623200,76.5334245300293,,78.0920502008855,82.72059440612793,3.7022859804516535,90.12516636703124,75.31602244522462,-0.017652065990077404
2020-06-25,88.77867889404297,88.81761353356403,87.00962937456471,87.77127201576967,137522400,76.92849472045899,,78.51113367904854,83.28744544982911,3.7193542472851524,90.72615394439941,75.8487369552588,0.013275403182442913
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,77.25803924560547,,78.80681032149855,83.72167778015137,3.491667738351848,90.70501325685507,76.73834230344767,-0.03072574256004801
2020-06-29,88.03408813476562,88.12899272885664,85.47906041478672,85.95843257929042,130646000,77.64612838745117,,79.16866435339138,84.2074981689453,3.3741774376960634,90.95585304433743,77.45914329355318,0.023046828660550966
2020-06-30,88.7689437866211,89.05608582615886,87.60093429970102,87.62039790653964,140223200,78.07740539550781,,79.54514589979254,84.71193313598633,3.2564394013902525,91.22481193876683,78.19905433320582,0.008347398915866888
2020-07-01,88.60103607177734,89.39187779218567,88.55237334459665,88.84680772121614,110737200,78.54687072753906,,79.90027884771352,85.18631553649902,3.08446186878405,91.35523927406712,79.01739179893093,-0.0018915141679206604
2020-07-02,88.60103607177734,90.14865634616976,88.48667532119246,89.51111743972731,114041600,78.97881759643555,,80.24148501336309,85.69476470947265,2.730278883332221,91.15532247613709,80.23420694280821,0.0
2020-07-06,90.97113037109375,91.4407668896368,90.0026507872914,90.03428564338377,118655600,79.46336029052735,,80.66225541954861,86.21002769470215,2.7035490636861073,91.61712582207436,80.80292956732994,0.026750187180614393
2020-07-07,90.68888092041016,92.1318614031436,90.57694845637647,91.35075503882443,112424400,79.90372024536133,,81.05545641958241,86.68733177185058,2.6026435246569677,91.89261882116452,81.48204472253664,-0.003102626619370663
2020-07-08,92.80103302001953,92.83266788269125,91.58191749535032,91.66952230167387,117092000,80.38535263061523,,81.51606726665838,87.14212684631347,2.838164403931527,92.81845565417653,81.46579803845042,0.023290088908066053
2020-07-09,93.20010375976562,93.75003795219516,92.14889068283713,93.6965037466287,125642800,80.8972445678711,,81.974264776192,87.50919914245605,3.1238077023592354,93.75681454717453,81.26158373773758,0.004300283377880021
2020-07-10,93.36312866210938,93.42153433551938,92.18051959638903,92.79372347201921,90257200,81.36798645019532,,82.42088688936524,88.09052963256836,3.0744367654170053,94.23940316340237,81.94165610173435,0.0017491922837764573
2020-07-13,92.93244171142578,97.29058984952216,92.7183048684692,94.67229242141129,191649200,81.80065353393555,,82.83310472552446,88.61504135131835,2.9525135056740903,94.52006836266654,82.71001433997017,-0.004613030399209239
2020-07-14,94.47030639648438,94.66253642553353,91.37507321337583,92.31191055961413,170989200,82.28703536987305,,83.28946557536602,89.16546630859375,2.9673516316118036,95.10016957181736,83.23076304537014,0.016548200571701033
2020-07-15,95.12004089355469,96.60195624210073,93.91796045974108,96.35132045919771,153198000,82.76656066894532,,83.75340970549107,89.63778343200684,3.1296643896294847,95.8971122112658,83.37845465274788,0.006877658407748122
2020-07-16,93.94956970214844,94.80854525062085,93.34852964918174,93.98850434264295,110577600,83.20132049560547,,84.15325911712469,90.05753784179687,3.116133362924644,96.28980456764616,83.82527111594759,-0.012305200674966876
2020-07-17,93.7597885131836,94.55793025313056,93.28528036834479,94.40219908305615,92186800,83.61738433837891,,84.5299857601074,90.46609916687012,3.033947606598911,96.53399438006795,84.3982039536723,-0.0020200325511496864
2020-07-20,95.73566436767578,95.87436764626261,93.50184205095535,93.8473823794661,90318000,84.05787139892578,,84.96942413687478,90.99791030883789,2.975361675440075,96.94863365971804,85.04718695795773,0.02107380878119569
2020-07-21,94.41434478759766,96.60436824916565,94.16370906625916,96.52893470179353,103433200,84.43684280395507,,85.33981318200117,91.35232925415039,2.936874079223004,97.2260774125964,85.47858109570439,-0.01380174868796602
2020-07-22,94.6795654296875,95.36333872175409,94.0274269931152,94.11502435354025,89001600,84.79736907958984,,85.70607797602808,91.62681083679199,2.980348808360454,97.5875084535129,85.66611322007108,0.0028091138342007937
2020-07-23,90.37010955810547,94.48978555792418,89.55736834691913,94.41191626887031,197004400,85.08922637939453,,85.88898117532523,91.76453895568848,2.845835208609638,97.45620937290775,86.07286853846921,-0.045516219387195966
2020-07-24,90.14625549316406,90.49179589216229,86.76875051213266,88.56214312992445,185438800,85.3949053955078,,86.05593310935812,91.83291778564453,2.786119263196241,97.40515631203701,86.26067925925204,-0.002477080818381383
2020-07-27,92.28272247314453,92.37519132147816,90.98818087454525,91.212045787962,121214000,85.73411575317382,,86.30012092754583,92.14450950622559,2.431324297426732,97.00715810107906,87.28186091137212,0.023700008040183906
